id,query,method,mrr,rank_found,n_expected,top_hits,recall@1,coverage@1,ndcg@1,mrr@1,recall@3,coverage@3,ndcg@3,mrr@3,recall@5,coverage@5,ndcg@5,mrr@5,recall@10,coverage@10,ndcg@10,mrr@10
B3,병원 전산 장애나 재해에 대비해 진료정보를 복구할 체계를 마련하는 적십자 관련 용역은 무엇인가요?,hybrid,1.0,1.0,1,대한적십자사 의료원_적십자병원 병원정보 재해복구시스템 구축 용역 .hwp | 사단법인 보험개발원_실손보험 청구 전산화 시스템 구축 사업.hwp | 한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B3,병원 전산 장애나 재해에 대비해 진료정보를 복구할 체계를 마련하는 적십자 관련 용역은 무엇인가요?,hybrid_rerank,1.0,1.0,1,대한적십자사 의료원_적십자병원 병원정보 재해복구시스템 구축 용역 .hwp | 사단법인 보험개발원_실손보험 청구 전산화 시스템 구축 사업.hwp | 한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B4,학생들의 교과 밖 활동을 관리할 온라인 환경을 새로 만드는 을지대 사업은 무엇인가요?,hybrid,1.0,1.0,1,을지대학교_을지대학교 비교과시스템 개발.hwp | 조선대학교_(재공고)2024 조선대학교 SW중심대학 사업관리시스템(WeHub) 구.hwp | 대전대학교_대전대학교 2024학년도 다층적 융합 학습경험 플랫폼(MILE) 전.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B4,학생들의 교과 밖 활동을 관리할 온라인 환경을 새로 만드는 을지대 사업은 무엇인가요?,hybrid_rerank,1.0,1.0,1,을지대학교_을지대학교 비교과시스템 개발.hwp | 대전대학교_대전대학교 2024학년도 다층적 융합 학습경험 플랫폼(MILE) 전.hwp | 고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B5,방사선 방호 규정을 지키고 액체유출물의 피폭량 계산 기능을 개선하기 위해 원자력 연구기관이 추진한 사업명은 무엇인가요?,hybrid,1.0,1.0,1,한국원자력연구원_한국원자력연구원 선량평가시스템 고도화.hwp | 한국생산기술연구원_EIP3.0 고압가스 안전관리 시스템 구축 용역.hwp | 국방과학연구소_대용량 자료전송시스템 고도화.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B5,방사선 방호 규정을 지키고 액체유출물의 피폭량 계산 기능을 개선하기 위해 원자력 연구기관이 추진한 사업명은 무엇인가요?,hybrid_rerank,1.0,1.0,1,한국원자력연구원_한국원자력연구원 선량평가시스템 고도화.hwp | 한국한의학연구원_통합정보시스템 고도화 용역.hwp | 경상북도 봉화군_봉화군 재난통합관리시스템 고도화 사업(협상)(긴급).hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B6,스마트시티의 CCTV 영상을 분석해 사고와 홍수를 감지하려는 평택 사업이 있나요? 있다면 어떤 사업인지 알려주세요.,hybrid,1.0,1.0,1,케빈랩 주식회사_평택시 강소형 스마트시티 AI 기반의 영상감시 시스템 .hwp | 한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp | 사단법인아시아물위원회사무국_우즈벡-키르기즈스탄 기후변화대응 스.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B6,스마트시티의 CCTV 영상을 분석해 사고와 홍수를 감지하려는 평택 사업이 있나요? 있다면 어떤 사업인지 알려주세요.,hybrid_rerank,1.0,1.0,1,케빈랩 주식회사_평택시 강소형 스마트시티 AI 기반의 영상감시 시스템 .hwp | 경기도 평택시_2024년도 평택시 버스정보시스템(BIS) 구축사업.hwp | 한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B7,기존 학사 업무와 포털 서비스를 차세대 환경으로 통합하려는 고려대 사업은 무엇인가요?,hybrid,1.0,1.0,1,고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf | 서영대학교 산학협력단_전문대학 혁신지원사업 서영대학교 차세대 교육.hwp | 남서울대학교_[혁신-국고] 남서울대학교 스마트 정보시스템 활성화(학사.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B7,기존 학사 업무와 포털 서비스를 차세대 환경으로 통합하려는 고려대 사업은 무엇인가요?,hybrid_rerank,1.0,1.0,1,고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf | 남서울대학교_[혁신-국고] 남서울대학교 스마트 정보시스템 활성화(학사.hwp | 서영대학교 산학협력단_전문대학 혁신지원사업 서영대학교 차세대 교육.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B8,평택시가 정류장 이용객에게 실시간 운행정보를 제공하기 위해 추진한 2024년 사업은 무엇인가요?,hybrid,1.0,1.0,1,경기도 평택시_2024년도 평택시 버스정보시스템(BIS) 구축사업.hwp | 울산광역시_2024년 버스정보시스템 확대 구축 및 기능개선 용역.hwp | 케빈랩 주식회사_평택시 강소형 스마트시티 AI 기반의 영상감시 시스템 .hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B8,평택시가 정류장 이용객에게 실시간 운행정보를 제공하기 위해 추진한 2024년 사업은 무엇인가요?,hybrid_rerank,1.0,1.0,1,경기도 평택시_2024년도 평택시 버스정보시스템(BIS) 구축사업.hwp | 울산광역시_2024년 버스정보시스템 확대 구축 및 기능개선 용역.hwp | 케빈랩 주식회사_평택시 강소형 스마트시티 AI 기반의 영상감시 시스템 .hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B9,의료기기 연구개발 정보를 한곳에서 관리하도록 기능을 개선하는 보건산업 분야 사업은 무엇인가요?,hybrid,1.0,1.0,1,한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp | 한국한의학연구원_통합정보시스템 고도화 용역.hwp | 한국사회보장정보원_라오스 보건의료정보화 협력을 위한 사전타당성 조.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B9,의료기기 연구개발 정보를 한곳에서 관리하도록 기능을 개선하는 보건산업 분야 사업은 무엇인가요?,hybrid_rerank,1.0,1.0,1,한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp | 한국사회보장정보원_라오스 보건의료정보화 협력을 위한 사전타당성 조.hwp | 한국한의학연구원_통합정보시스템 고도화 용역.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B10,코레일이 승차권 예매·발매 플랫폼의 개편 방향을 세우기 위해 진행한 계획수립 용역은 무엇인가요?,hybrid,1.0,1.0,1,한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp | 고양도시관리공사_관산근린공원 다목적구장 홈페이지 및 회원 통합운영.hwp | (사)부산국제영화제_2024년 BIFF & ACFM 온라인서비스 재개발 및 행사지원시.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B10,코레일이 승차권 예매·발매 플랫폼의 개편 방향을 세우기 위해 진행한 계획수립 용역은 무엇인가요?,hybrid_rerank,1.0,1.0,1,한국철도공사 (용역)_예약발매시스템 개량 ISMP 용역.hwp | (사)부산국제영화제_2024년 BIFF & ACFM 온라인서비스 재개발 및 행사지원시.hwp | 고양도시관리공사_관산근린공원 다목적구장 홈페이지 및 회원 통합운영.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B11,예산이 1억 이상인 사업 알려줘,hybrid,1.0,1.0,64,한국연구재단_2024년 대학산학협력활동 실태조사 시스템(UICC) 기능개선.hwp | 조선대학교_(재공고)2024 조선대학교 SW중심대학 사업관리시스템(WeHub) 구.hwp | 국방과학연구소_대용량 자료전송시스템 고도화.hwp,True,0.015625,1.0,1.0,True,0.046875,1.0,1.0,True,0.078125,1.0,1.0,True,0.140625,0.9363792118010483,1.0
B11,예산이 1억 이상인 사업 알려줘,hybrid_rerank,0.5,2.0,64,한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp | 한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp | (사)부산국제영화제_2024년 BIFF & ACFM 온라인서비스 재개발 및 행사지원시.hwp,False,0.0,0.0,0.0,True,0.03125,0.5307212739772434,0.5,True,0.0625,0.6608397947263839,0.5,True,0.125,0.7104770117651426,0.5
B12,학교(대학교/대학/과학기술원)에서 발주한 시스템 사업 알려줘,hybrid,1.0,1.0,12,광주과학기술원_학사시스템 기능개선 사업.hwp | 고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf | (사）한국대학스포츠협의회_KUSF 체육특기자 경기기록 관리시스템 개발.hwp,True,0.08333333333333333,1.0,1.0,True,0.16666666666666666,0.7653606369886217,1.0,True,0.3333333333333333,0.830419897363192,1.0,True,0.5,0.6835381846158709,1.0
B12,학교(대학교/대학/과학기술원)에서 발주한 시스템 사업 알려줘,hybrid_rerank,1.0,1.0,12,서울시립대학교_[사전공개] 학업성취도 다차원 종단분석 통합시스템 1차.pdf | 광주과학기술원_학사시스템 기능개선 사업.hwp | 한국사학진흥재단_대학재정정보시스템(기본재산 및 기채 사후관리) 고.hwp,True,0.08333333333333333,1.0,1.0,True,0.16666666666666666,0.7653606369886217,1.0,True,0.3333333333333333,0.830419897363192,1.0,True,0.5,0.6867151830982591,1.0
B13,재난 관련 시스템 구축 사업 알려줘,hybrid,1.0,1.0,2,경상북도 봉화군_봉화군 재난통합관리시스템 고도화 사업(협상)(긴급).hwp | 재단법인충북연구원_GIS통계 기반 재난안전데이터 분석ㆍ관리 시스템 구.hwp | 케빈랩 주식회사_평택시 강소형 스마트시티 AI 기반의 영상감시 시스템 .hwp,True,0.5,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B13,재난 관련 시스템 구축 사업 알려줘,hybrid_rerank,1.0,1.0,2,재단법인충북연구원_GIS통계 기반 재난안전데이터 분석ㆍ관리 시스템 구.hwp | 경상북도 봉화군_봉화군 재난통합관리시스템 고도화 사업(협상)(긴급).hwp | 대한적십자사 의료원_적십자병원 병원정보 재해복구시스템 구축 용역 .hwp,True,0.5,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B14,긴급으로 진행되는 사업 알려줘,hybrid,0.0,,5,국민연금공단_사업장 사회보험료 지원 고시 개정에 따른 정보시스템 보.hwp | 기초과학연구원_2025년도 중이온가속기용 극저온시스템 운전 용역.pdf | 서울시립대학교_[사전공개] 학업성취도 다차원 종단분석 통합시스템 1차.pdf,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0
B14,긴급으로 진행되는 사업 알려줘,hybrid_rerank,0.0,,5,서울시립대학교_[사전공개] 학업성취도 다차원 종단분석 통합시스템 1차.pdf | 국민연금공단_사업장 사회보험료 지원 고시 개정에 따른 정보시스템 보.hwp | 서민금융진흥원_서민금융진흥원 서민금융 채팅 상담시스템 구축.hwp,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0
B15,3개월 이내로 끝나는 짧은 사업 있어?,hybrid,0.5,2.0,12,한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp | 인천광역시_인천일자리플랫폼 정보시스템 구축 ISP 수립용역.hwp | 국방과학연구소_대용량 자료전송시스템 고도화.hwp,False,0.0,0.0,0.0,True,0.08333333333333333,0.2960819109658652,0.5,True,0.08333333333333333,0.21398626473452756,0.5,True,0.08333333333333333,0.13886244387355454,0.5
B15,3개월 이내로 끝나는 짧은 사업 있어?,hybrid_rerank,0.5,2.0,12,국방과학연구소_대용량 자료전송시스템 고도화.hwp | 인천광역시_인천일자리플랫폼 정보시스템 구축 ISP 수립용역.hwp | 한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp,False,0.0,0.0,0.0,True,0.08333333333333333,0.2960819109658652,0.5,True,0.16666666666666666,0.34519134224686937,0.5,True,0.16666666666666666,0.22400556151517553,0.5
B16,보안 관련 시스템 구축 사업 알려줘,hybrid,0.0,,2,(사)벤처기업협회_2024년 벤처확인종합관리시스템 기능 고도화 용역사업 .hwp | 재단법인경기도일자리재단_2025년 통합접수시스템 운영.hwp | 경기도사회서비스원_2024년 통합사회정보시스템 운영지원.hwp,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0
B16,보안 관련 시스템 구축 사업 알려줘,hybrid_rerank,0.0,,2,한국해양조사협회_2024년 항해용 간행물 품질관리 업무보조 시스템 구축.hwp | 한국산업단지공단_산단 안전정보시스템 1차 구축 용역.hwp | (사)벤처기업협회_2024년 벤처확인종합관리시스템 기능 고도화 용역사업 .hwp,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0
B17,발주기관이 지방자치단체인 사업 알려줘,hybrid,0.25,4.0,9,파주도시관광공사_종량제봉투 판매관리 전산시스템 개선사업.hwp | 서울시립대학교_[사전공개] 학업성취도 다차원 종단분석 통합시스템 1차.pdf | KOICA 전자조달_[긴급] [지문] [국제] 우즈베키스탄 열린 의정활동 상하원 .hwp,False,0.0,0.0,0.0,False,0.0,0.0,0.0,True,0.2222222222222222,0.27727342735504823,0.25,True,0.4444444444444444,0.3308558004706504,0.25
B17,발주기관이 지방자치단체인 사업 알려줘,hybrid_rerank,0.3333333333333333,3.0,9,부산관광공사_경영정보시스템 기능개선.hwp | KOICA 전자조달_[긴급] [지문] [국제] 우즈베키스탄 열린 의정활동 상하원 .hwp | 경상북도 봉화군_봉화군 재난통합관리시스템 고도화 사업(협상)(긴급).hwp,False,0.0,0.0,0.0,True,0.1111111111111111,0.23463936301137822,0.3333333333333333,True,0.1111111111111111,0.16958010263680806,0.3333333333333333,True,0.5555555555555556,0.414095465630882,0.3333333333333333
B18,발주기관이 OO공사인 사업 알려줘,hybrid,1.0,1.0,14,파주도시관광공사_종량제봉투 판매관리 전산시스템 개선사업.hwp | 국립중앙의료원_(긴급)「2024년도 차세대 응급의료 상황관리시스템 구축.hwp | KOICA 전자조달_[긴급] [지문] [국제] 우즈베키스탄 열린 의정활동 상하원 .hwp,True,0.07142857142857142,1.0,1.0,True,0.07142857142857142,0.46927872602275644,1.0,True,0.07142857142857142,0.3391602052736161,1.0,True,0.14285714285714285,0.28952298823485745,1.0
B18,발주기관이 OO공사인 사업 알려줘,hybrid_rerank,0.3333333333333333,3.0,14,KOICA 전자조달_[긴급] [지문] [국제] 우즈베키스탄 열린 의정활동 상하원 .hwp | 한국산업인력공단_RFID기반 국가자격 시험 결과물 스마트 관리시스템 도.hwp | 한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp,False,0.0,0.0,0.0,True,0.07142857142857142,0.23463936301137822,0.3333333333333333,True,0.14285714285714285,0.30078518014914984,0.3333333333333333,True,0.14285714285714285,0.19518900079066107,0.3333333333333333
B19,고려대학교랑 광주과학기술원 사업 중 예산이 더 큰 건?,hybrid,1.0,1.0,2,광주과학기술원_학사시스템 기능개선 사업.hwp | 고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf | 재단법인 광주연구원_광주정책연구아카이브(GPA) 시스템 개발.hwp,True,0.5,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B19,고려대학교랑 광주과학기술원 사업 중 예산이 더 큰 건?,hybrid_rerank,1.0,1.0,2,광주과학기술원_학사시스템 기능개선 사업.hwp | 광주과학기술원_실시간통합연구비관리시스템(RCMS)  연계 모듈 변경 사업.hwp | 고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf,True,0.5,1.0,1.0,True,1.0,0.9197207891481876,1.0,True,1.0,0.9197207891481876,1.0,True,1.0,0.9197207891481876,1.0
B20,한국원자력연구원 선량평가시스템 사업이 왜 추진되는지 목적을 알려줘,hybrid,1.0,1.0,1,한국원자력연구원_한국원자력연구원 선량평가시스템 고도화.hwp | 한국로봇산업진흥원_한국로봇산업진흥원 사업관리시스템 온라인평가 .hwp | 한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B20,한국원자력연구원 선량평가시스템 사업이 왜 추진되는지 목적을 알려줘,hybrid_rerank,1.0,1.0,1,한국원자력연구원_한국원자력연구원 선량평가시스템 고도화.hwp | 광주과학기술원_실시간통합연구비관리시스템(RCMS)  연계 모듈 변경 사업.hwp | 한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B21,재난 관련 사업 중 예산이 5억 이상인 것만 알려줘,hybrid,1.0,1.0,1,경상북도 봉화군_봉화군 재난통합관리시스템 고도화 사업(협상)(긴급).hwp | 사단법인아시아물위원회사무국_우즈벡-키르기즈스탄 기후변화대응 스.hwp | 한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B21,재난 관련 사업 중 예산이 5억 이상인 것만 알려줘,hybrid_rerank,1.0,1.0,1,경상북도 봉화군_봉화군 재난통합관리시스템 고도화 사업(협상)(긴급).hwp | 재단법인충북연구원_GIS통계 기반 재난안전데이터 분석ㆍ관리 시스템 구.hwp | 한국해양조사협회_2024년 항해용 간행물 품질관리 업무보조 시스템 구축.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B22,학교 발주 사업 중에서 예산이 가장 큰 곳은?,hybrid,0.125,8.0,1,경기도 평택시_2024년도 평택시 버스정보시스템(BIS) 구축사업.hwp | 서울특별시교육청_서울특별시교육청 지능정보화전략계획(ISP) 수립(2차) .hwp | 인천광역시_도시계획위원회 통합관리시스템 구축용역.hwp,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,True,1.0,0.31546487678572877,0.125
B22,학교 발주 사업 중에서 예산이 가장 큰 곳은?,hybrid_rerank,0.07142857142857142,14.0,1,조선대학교_(재공고)2024 조선대학교 SW중심대학 사업관리시스템(WeHub) 구.hwp | 서울특별시교육청_서울특별시교육청 지능정보화전략계획(ISP) 수립(2차) .hwp | 서영대학교 산학협력단_전문대학 혁신지원사업 서영대학교 차세대 교육.hwp,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0,False,0.0,0.0,0.0
B23,봉화군 재난통합관리시스템과 충북연구원 재난안전데이터 사업의 공통점과 차이점은?,hybrid,1.0,1.0,2,경상북도 봉화군_봉화군 재난통합관리시스템 고도화 사업(협상)(긴급).hwp | 재단법인충북연구원_GIS통계 기반 재난안전데이터 분석ㆍ관리 시스템 구.hwp,True,0.5,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B23,봉화군 재난통합관리시스템과 충북연구원 재난안전데이터 사업의 공통점과 차이점은?,hybrid_rerank,1.0,1.0,2,경상북도 봉화군_봉화군 재난통합관리시스템 고도화 사업(협상)(긴급).hwp | 재단법인충북연구원_GIS통계 기반 재난안전데이터 분석ㆍ관리 시스템 구.hwp,True,0.5,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
B24,지방자치단체가 발주한 사업 중 예산이 1억 이상인 것만 알려줘,hybrid,0.2,5.0,8,재단법인 광주연구원_광주정책연구아카이브(GPA) 시스템 개발.hwp | 한국해양조사협회_2024년 항해용 간행물 품질관리 업무보조 시스템 구축.hwp | 경기도 안양시_호계체육관 배드민턴장 및 탁구장 예약시스템 구축 용역.hwp,False,0.0,0.0,0.0,False,0.0,0.0,0.0,True,0.125,0.13120507751234178,0.2,True,0.25,0.1821658288910461,0.2
B24,지방자치단체가 발주한 사업 중 예산이 1억 이상인 것만 알려줘,hybrid_rerank,0.5,2.0,8,한국수출입은행_(긴급) 모잠비크 마푸토 지능형교통시스템(ITS) 구축사업.hwp | 인천광역시_도시계획위원회 통합관리시스템 구축용역.hwp | 한국해양조사협회_2024년 항해용 간행물 품질관리 업무보조 시스템 구축.hwp,False,0.0,0.0,0.0,True,0.125,0.2960819109658652,0.5,True,0.25,0.36005461457723403,0.5,True,0.5,0.43174241683892983,0.5
B25,AI 관련 시스템 구축 사업 중 예산이 1억 이상인 것만 알려줘,hybrid,1.0,1.0,13,케빈랩 주식회사_평택시 강소형 스마트시티 AI 기반의 영상감시 시스템 .hwp | 사단법인아시아물위원회사무국_우즈벡-키르기즈스탄 기후변화대응 스.hwp | 한국농어촌공사_아세안+3 식량안보정보시스템(AFSIS) 3단계 협력(캄보디아.hwp,True,0.07692307692307693,1.0,1.0,True,0.07692307692307693,0.46927872602275644,1.0,True,0.23076923076923078,0.6164336326286644,1.0,True,0.3076923076923077,0.46945447024602915,1.0
B25,AI 관련 시스템 구축 사업 중 예산이 1억 이상인 것만 알려줘,hybrid_rerank,1.0,1.0,13,"서울특별시 여성가족재단_(재공고, 협상) 서울 디지털성범죄 안심지원센.hwp | 인천광역시_도시계획위원회 통합관리시스템 구축용역.hwp | 한국수출입은행_(긴급) 모잠비크 마푸토 지능형교통시스템(ITS) 구축사업.hwp",True,0.07692307692307693,1.0,1.0,True,0.07692307692307693,0.46927872602275644,1.0,True,0.23076923076923078,0.6164336326286644,1.0,True,0.3076923076923077,0.46945447024602915,1.0
H2,대전대가 여러 분야의 학습 경험을 연결하는 MILE 플랫폼을 도입하는 데 배정한 금액은 얼마인가요?,hybrid,1.0,1.0,1,대전대학교_대전대학교 2024학년도 다층적 융합 학습경험 플랫폼(MILE) 전.hwp | 전북대학교_JST 공유대학(원) xAPI기반 LRS시스템 구축.hwp | 고려대학교_차세대 포털·학사 정보시스템 구축사업.pdf,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
H2,대전대가 여러 분야의 학습 경험을 연결하는 MILE 플랫폼을 도입하는 데 배정한 금액은 얼마인가요?,hybrid_rerank,1.0,1.0,1,대전대학교_대전대학교 2024학년도 다층적 융합 학습경험 플랫폼(MILE) 전.hwp | 전북대학교_JST 공유대학(원) xAPI기반 LRS시스템 구축.hwp | 서울시립대학교_[사전공개] 학업성취도 다차원 종단분석 통합시스템 1차.pdf,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
H11,2세대 전자조달시스템 기반구축사업은 어떤 목적으로 추진되나요?,hybrid,1.0,1.0,1,한국생산기술연구원_2세대 전자조달시스템  기반구축사업.hwp | 한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp | KOICA 전자조달_[긴급] [지문] [국제] 우즈베키스탄 열린 의정활동 상하원 .hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
H11,2세대 전자조달시스템 기반구축사업은 어떤 목적으로 추진되나요?,hybrid_rerank,1.0,1.0,1,한국생산기술연구원_2세대 전자조달시스템  기반구축사업.hwp | 한국발명진흥회 입찰공고_2024년 건설기술에 관한 특허·실용신안 활용실.hwp | 한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
H12,울산광역시 버스정보시스템 확대 구축 및 기능개선 용역은 무엇을 하는 사업인가요?,hybrid,1.0,1.0,1,울산광역시_2024년 버스정보시스템 확대 구축 및 기능개선 용역.hwp | 경기도 평택시_2024년도 평택시 버스정보시스템(BIS) 구축사업.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
H12,울산광역시 버스정보시스템 확대 구축 및 기능개선 용역은 무엇을 하는 사업인가요?,hybrid_rerank,1.0,1.0,1,울산광역시_2024년 버스정보시스템 확대 구축 및 기능개선 용역.hwp | 경기도 평택시_2024년도 평택시 버스정보시스템(BIS) 구축사업.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
H13,의료기기산업 종합정보시스템(정보관리기관) 기능개선 사업의 목적은 무엇인가요?,hybrid,1.0,1.0,1,한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp | 대한적십자사 의료원_적십자병원 병원정보 재해복구시스템 구축 용역 .hwp | 부산관광공사_경영정보시스템 기능개선.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
H13,의료기기산업 종합정보시스템(정보관리기관) 기능개선 사업의 목적은 무엇인가요?,hybrid_rerank,1.0,1.0,1,한국보건산업진흥원_의료기기산업 종합정보시스템(정보관리기관) 기능.hwp | 한국수자원조사기술원_수문자료정보관리시스템(HDIMS) 재구축 용역(3단계.hwp | 광주과학기술원_학사시스템 기능개선 사업.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
H14,한국원자력연구원 선량평가시스템 고도화 사업은 어떤 기능을 추가하나요?,hybrid,1.0,1.0,1,한국원자력연구원_한국원자력연구원 선량평가시스템 고도화.hwp | 한국어촌어항공단_한국어촌어항공단 경영관리시스템(ERP·GW) 기능 고도.hwp | 국민연금공단_사업장 사회보험료 지원 고시 개정에 따른 정보시스템 보.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
H14,한국원자력연구원 선량평가시스템 고도화 사업은 어떤 기능을 추가하나요?,hybrid_rerank,1.0,1.0,1,한국원자력연구원_한국원자력연구원 선량평가시스템 고도화.hwp | 서울시립대학교_[사전공개] 학업성취도 다차원 종단분석 통합시스템 1차.pdf | 대한상공회의소_기업 재생에너지 지원센터 홈페이지 개편 및 시스템 고.hwp,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
H15,평택시 강소형 스마트시티 AI 기반 영상감시 시스템 사업은 어떤 기술을 활용하나요?,hybrid,1.0,1.0,1,"케빈랩 주식회사_평택시 강소형 스마트시티 AI 기반의 영상감시 시스템 .hwp | 한국수자원공사_수도사업장 통합 사고분석솔루션 시범구축 용역.hwp | 서울특별시 여성가족재단_(재공고, 협상) 서울 디지털성범죄 안심지원센.hwp",True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0,True,1.0,1.0,1.0
